name,y_pred
jordan_dean_dvm,0.0
joe_henderson,0.0
oscar_monroe,1.0
christopher_benjamin,0.0
kara_medina,1.0
heather_clark,0.0
jessica_jacobson,0.0
julian_ayala_md,0.0
anthony_martin,0.0
connie_decker,0.0
lisa_kelly,0.0
max_clark,0.0
kevin_johnson,0.0
mr._jacob_flynn_jr.,0.0
alicia_washington,0.0
raymond_adams,0.0
sarah_lopez,0.0
christopher_gilmore,0.0
debbie_bryan_md,0.0
traci_rowland,1.0
tanner_garner,0.0
lorraine_banks,0.0
omar_barnett,0.0
bobby_flores,0.0
alexander_wells,0.0
teresa_wagner,0.0
samantha_wolf,0.0
philip_matthews,0.0
jake_garcia,0.0
ryan_hartman,0.0
jordan_alexander,0.0
daniel_cox_dds,0.0
allison_gregory,0.0
jonathan_daniels,0.0
edward_collier,1.0
aaron_christian,1.0
andrew_weaver,0.0
mark_bell,0.0
james_davis,0.0
ryan_casey,0.0
melissa_barnes,0.0
kevin_houston,0.0
madeline_scott,1.0
leslie_moore,0.0
sean_foster,1.0
shannon_todd,1.0
jeffrey_davis,0.0
bradley_rush,0.0
danny_simpson,0.0
jonathan_porter,0.0
kerry_johnson,0.0
lindsay_moore,1.0
rebecca_sandoval,0.0
danielle_williams_dds,0.0
bryan_gomez,1.0
william_moreno,1.0
elizabeth_kennedy,1.0
courtney_esparza,0.0
daniel_leon,0.0
hannah_mitchell,0.0
pamela_smith,0.0
jose_hicks,0.0
andrea_davis,0.0
meagan_boyle,1.0
larry_villarreal,1.0
martin_baker,0.0
scott_ross,0.0
brett_bowen,0.0
luis_hansen,0.0
james_gordon,0.0
alexis_robinson,1.0
jackie_martin_dvm,0.0
jeremiah_brown,0.0
danielle_duncan,1.0
carol_garrett,1.0
victor_bell,0.0
ashley_kemp,0.0
jordan_martinez,1.0
alexa_pruitt,0.0
peter_stewart,0.0
sandra_thompson,0.0
jordan_green,0.0
amanda_thompson,0.0
robert_hays,0.0
matthew_butler,0.0
jonathan_johnson,0.0
hannah_anderson,0.0
jennifer_simmons,1.0
grace_roberts,0.0
mark_west,0.0
tiffany_estrada,0.0
richard_nelson,0.0
elizabeth_vaughn,0.0
martha_ramirez,0.0
monica_carr,1.0
elizabeth_smith,0.0
tom_gonzalez,0.0
makayla_mitchell,0.0
jason_chapman,0.0
caitlin_rodriguez,0.0
patricia_reeves,0.0
amanda_jones,1.0
alexander_munoz,0.0
shannon_ford,0.0
austin_morrison,0.0
jill_matthews,0.0
erin_campbell,0.0
heidi_mills,0.0
aaron_powell,1.0
angela_cordova,0.0
phillip_hicks,0.0
deborah_taylor,0.0
allen_bailey,0.0
deborah_williams,0.0
william_phillips,0.0
kenneth_johnson,0.0
charles_mccoy,0.0
theresa_moore,0.0
arthur_scott,0.0
christopher_mendoza,0.0
dr._stephen_martin,0.0
dale_fox,0.0
raymond_navarro,0.0
patrick_riggs,0.0
alexander_perry,0.0
james_dickson,0.0
pamela_colon,1.0
joseph_wright,1.0
jorge_krause,1.0
jason_haynes,0.0
carrie_martin,0.0
tony_warren,0.0
jody_cole,0.0
mrs._elizabeth_mcdonald_md,0.0
monica_brown,0.0
gary_snyder,0.0
cynthia_booker,0.0
rebecca_doyle,0.0
noah_morrow,0.0
michael_fischer,0.0
janet_foster,0.0
felicia_smith,0.0
robert_tran,0.0
helen_walter,0.0
kelsey_brewer,0.0
karen_richards,1.0
cody_wright,0.0
michelle_smith,0.0
colleen_mcmillan,1.0
michael_rojas,0.0
nicholas_barrett,1.0
mr._joseph_elliott,0.0
amanda_quinn,0.0
cynthia_dougherty,0.0
megan_lopez,0.0
paul_zavala,0.0
samantha_wang,0.0
david_decker,0.0
edward_collins,0.0
lindsay_archer,0.0
jack_lopez,0.0
jennifer_morales,0.0
nicholas_moody,1.0
garrett_mendez,0.0
nicole_stewart,0.0
chelsea_smith,0.0
adrian_king,0.0
donald_thomas,0.0
christopher_johnson,0.0
tonya_ellison,0.0
amanda_potts,0.0
danielle_castro,0.0
beverly_tran,0.0
benjamin_anderson,0.0
patricia_brown,1.0
robert_steele,0.0
shawn_smith_dds,0.0
cameron_daniel,1.0
jason_ayers,0.0
margaret_keith,0.0
yvonne_friedman,0.0
erik_stokes,0.0
jennifer_miller,0.0
cynthia_carpenter,1.0
lori_kirby,0.0
brittney_harding,0.0
mary_sims,0.0
jonathan_martin,0.0
jessica_carter,0.0
jennifer_aguilar,0.0
ronald_ward,0.0
ryan_gross,0.0
patrick_marshall,0.0
joshua_branch,1.0
holly_crane,0.0
jason_blake,0.0
mackenzie_chapman,1.0
james_silva,0.0
molly_davis,0.0
shannon_lester,0.0
alexis_conrad,0.0
jennifer_cunningham,0.0
jessica_gordon,0.0
ruben_thompson_jr.,1.0
luis_armstrong,0.0
tim_hoffman,0.0
brianna_wong,0.0
megan_smith,0.0
jeremy_cooper,0.0
andrea_robinson,0.0
robert_jones,0.0
darrell_roberson,0.0
jeffrey_king,0.0
kevin_robinson,0.0
ronald_thomas,0.0
robert_hanson,0.0
jorge_reynolds,0.0
kyle_young,0.0
scott_stanley,1.0
michael_armstrong,1.0
peter_hester,0.0
jennifer_stephenson,0.0
kelly_andrews,0.0
ivan_kramer,0.0
megan_james,0.0
tim_morgan,0.0
justin_riley,0.0
mario_fisher,0.0
keith_garcia,0.0
tricia_hamilton,0.0
colleen_wagner,0.0
anthony_bird,0.0
william_meyers,0.0
michael_stewart,0.0
christopher_medina,0.0
angela_jones,0.0
leslie_spencer,0.0
hayley_moore,0.0
steven_adams,0.0
samuel_hayes,0.0
morgan_williams,0.0
randy_sullivan,1.0
connie_anderson,1.0
debra_hughes,1.0
brenda_benton,1.0
claudia_moore,0.0
kevin_may,0.0
tina_smith,0.0
victor_serrano,0.0
lori_bennett,0.0
christopher_foster,0.0
hailey_solomon,0.0
kevin_wade,1.0
jessica_smith,0.0
sherri_rogers,0.0
matthew_moore,0.0
jasmine_smith,0.0
christine_jackson,0.0
wesley_baker,0.0
teresa_cardenas,0.0
jennifer_summers,0.0
lynn_hall,0.0
melissa_keller,0.0
amber_hernandez,0.0
jacob_torres,0.0
bill_woodard,0.0
andrew_terry,0.0
john_stewart,0.0
angelica_cohen,0.0
john_cuevas_md,0.0
victoria_williams,0.0
stephanie_mosley,0.0
kimberly_russell,1.0
michael_romero,0.0
stephen_townsend,0.0
bryce_cain,0.0
mary_dalton,0.0
courtney_clark,0.0
daniel_rangel,0.0
kenneth_williams,0.0
margaret_reynolds,0.0
jacob_johnson,0.0
darrell_pineda,0.0
nancy_payne,0.0
chelsey_boyd,1.0
reginald_garrison,0.0
kenneth_lewis,0.0
sydney_wagner,0.0
joseph_freeman,1.0
edward_hall,0.0
victoria_hernandez_md,0.0
john_rowe,0.0
taylor_russell,1.0
troy_brown_dds,0.0
kristen_lopez,0.0
carolyn_clark,0.0
amber_bennett,0.0
melissa_mclean,0.0
mrs._mary_johnson,0.0
crystal_montgomery,0.0
nathaniel_hood,1.0
joshua_butler,0.0
paula_guerrero,0.0
brandon_meyers,0.0
harold_jackson,0.0
harold_ryan,1.0
timothy_francis,1.0
renee_mcfarland,1.0
heather_fox,0.0
marcus_moore,0.0
matthew_cohen,1.0
ariel_duran,0.0
james_benton,0.0
antonio_cooper,0.0
stephanie_bell,0.0
heidi_benson,0.0
katie_alexander,0.0
jeremiah_rubio,1.0
stephen_burnett,0.0
alicia_walker,1.0
dawn_fuller,1.0
john_price,0.0
richard_oneal,0.0
rachel_wilson,0.0
zachary_austin,0.0
william_marks,0.0
jody_martinez,0.0
jessica_williams,0.0
luis_robertson,0.0
james_church,1.0
andrew_bennett,1.0
martin_king,0.0
mr._seth_cook,0.0
lynn_mccarthy,0.0
corey_bender,0.0
leslie_daugherty,0.0
pamela_kelley,0.0
melissa_patel,0.0
michelle_maldonado,0.0
alison_walker,0.0
matthew_smith,0.0
theresa_smith,0.0
mark_fuller,0.0
martin_payne,0.0
lauren_hammond,0.0
shawn_melendez,1.0
faith_bennett,0.0
justin_edwards,0.0
dana_clark,0.0
eric_odom,0.0
amber_hernandez_dvm,0.0
mark_richardson,0.0
carol_bush,0.0
regina_bowman,0.0
vanessa_camacho,0.0
anthony_randall,0.0
albert_turner,0.0
tiffany_perry,0.0
cesar_elliott,0.0
elaine_becker,0.0
laura_phillips,1.0
sean_romero,0.0
anthony_stephens,0.0
samantha_shaffer,1.0
tina_fields,0.0
miguel_barrett,0.0
joseph_fuentes,0.0
jessica_simon,0.0
joseph_garcia,0.0
regina_martinez,0.0
sonya_bowers,1.0
debra_miller,0.0
andrew_perez,0.0
joseph_trevino,0.0
brittany_baldwin,0.0
donald_williams,0.0
maria_bullock,0.0
jacqueline_middleton,0.0
sean_park_dds,0.0
steven_richards,0.0
pamela_williams,0.0
jeremy_farmer_dds,0.0
michael_harris,0.0
laura_perry,0.0
jennifer_singh,0.0
michael_price,0.0
brandy_garner,0.0
susan_barrett,0.0
james_carter,0.0
megan_coleman,0.0
carlos_terry,0.0
michael_fitzgerald,0.0
amanda_spears,0.0
cassandra_hernandez,0.0
destiny_martinez,0.0
kristi_stevens,0.0
jeffrey_ruiz,1.0
jay_walsh,0.0
michael_rogers,0.0
david_gomez,0.0
breanna_diaz,0.0
ebony_sanchez,1.0
derek_moore,0.0
chad_choi,0.0
billy_banks,0.0
zachary_carter,0.0
caroline_branch,0.0
stephanie_martin,0.0
maureen_morrison,1.0
lauren_rivera,1.0
patricia_baker,0.0
jose_kennedy,1.0
rachel_davis_dvm,0.0
david_washington,0.0
lisa_russell,0.0
katherine_shaw,0.0
caitlin_reeves,0.0
shari_butler,0.0
gloria_murray_dvm,0.0
sierra_lee,0.0
edward_walker,0.0
mark_smith,0.0
douglas_luna,0.0
rodney_walker,0.0
debra_mendoza,0.0
john_larson,0.0
randy_rodriguez,0.0
mary_cooper,0.0
regina_gray,0.0
denise_brooks,0.0
michael_solomon,0.0
julie_simon,0.0
raymond_stevenson,0.0
john_gordon,0.0
joseph_krause,1.0
jennifer_osborne,0.0
trevor_ford,0.0
christopher_anderson,0.0
janet_young,0.0
ronald_stewart,0.0
alison_moore,0.0
jason_simmons,0.0
rachel_branch,0.0
angela_vargas,0.0
frank_williams,0.0
julie_mendoza,0.0
april_soto,1.0
anthony_everett,0.0
amanda_smith,0.0
joseph_martin_dvm,0.0
david_reeves,0.0
kurt_lopez,0.0
amanda_cohen,0.0
katherine_moore,0.0
johnathan_velazquez,1.0
anthony_parker,0.0
randy_wheeler,0.0
jasmin_castro,0.0
grace_davis,0.0
wendy_lynch,0.0
ronald_lopez,0.0
rebecca_neal,0.0
heather_strong,0.0
lauren_thomas_phd,0.0
sarah_kennedy,0.0
carl_rollins,0.0
hannah_cooke,0.0
james_cruz,0.0
frank_burns,0.0
tyler_hart,0.0
brenda_harper,0.0
sandra_rivas,0.0
shelley_wells,0.0
jason_ochoa,0.0
rachel_robertson,0.0
shane_hodges,0.0
theresa_white,0.0
henry_poole,0.0
patrick_kirby,0.0
micheal_sims,0.0
colleen_davis,0.0
allison_cummings,0.0
edwin_mack,0.0
rachel_boone,0.0
matthew_lang,0.0
mrs._amy_white_phd,0.0
jennifer_marshall,0.0
jessica_coleman,1.0
jessica_bryant,0.0
gina_roberts,0.0
mrs._mary_hammond,1.0
nancy_sanchez,0.0
justin_burton,0.0
jon_taylor,0.0
gregory_foster,0.0
samuel_cooley,0.0
laura_waller,1.0
daisy_mcfarland,0.0
janet_aguirre,0.0
andrew_sanders,1.0
vincent_adams,1.0
patrick_saunders,0.0
jerry_garcia,0.0
megan_rodriguez_dds,0.0
gwendolyn_english,0.0
dustin_joseph,0.0
mary_clark_dds,1.0
crystal_smith,0.0
wesley_spencer,0.0
david_chavez,0.0
kimberly_lam,0.0
chelsea_jimenez,0.0
jerry_bradley_md,1.0
edward_gonzales,0.0
jerry_martinez_md,1.0
matthew_aguirre,0.0
patrick_morris,0.0
mark_christian,0.0
cynthia_smith,0.0
meredith_rios,1.0
sherry_cardenas,0.0
jacob_jones,0.0
brittany_phillips,0.0
robert_myers,1.0
ross_donovan,0.0
kimberly_maynard,0.0
james_martin,0.0
jamie_riley,0.0
christopher_powell,0.0
michelle_moore,0.0
charles_valencia,0.0
cody_torres,1.0
sierra_montoya,1.0
amber_wright,0.0
rebecca_wilson,0.0
joshua_houston,0.0
cynthia_pena,0.0
nicole_mays,0.0
stephanie_ewing,0.0
jill_sharp,1.0
ian_garcia,0.0
margaret_santiago,0.0
andrew_alexander,0.0
jonathan_snyder,0.0
kim_jones,0.0
jill_ferguson,0.0
bryan_moore,0.0
mitchell_bennett,0.0
michelle_stephens,0.0
gregory_meza,0.0
brian_lopez,1.0
megan_parsons,0.0
alexandra_chavez,0.0
kimberly_padilla,0.0
peter_callahan,1.0
kelly_rocha,0.0
frank_martin,1.0
ashley_johnson,0.0
amy_fletcher,0.0
russell_ware,0.0
stacy_brown,0.0
margaret_bailey,1.0
thomas_harris,0.0
connie_fisher,0.0
christopher_marquez,0.0
benjamin_jones,0.0
karen_mcdaniel,0.0
vincent_clark,1.0
sherri_hart,0.0
ryan_solomon,1.0
alexa_ewing,0.0
lisa_reese,0.0
garrett_frank,0.0
kimberly_thomas,0.0
lee_bass,0.0
tony_cook,0.0
miguel_reynolds,0.0
norman_gonzalez,0.0
edwin_williams,0.0
alexis_phillips,0.0
michael_alexander,1.0
angela_marshall,0.0
diana_alexander,0.0
sarah_stewart,0.0
walter_johnson,0.0
april_turner,1.0
gary_evans,0.0
james_romero,0.0
karen_walker,0.0
michael_camacho,0.022328757246131047
barbara_sullivan,0.09897767296513171
melissa_graham,0.27663387855335464
casey_phillips,0.003016372933494244
tony_johnson,0.06717419486720086
raymond_allen,3.588574391208521e-09
lisa_hays,0.1797855537670614
joshua_smith,0.03578902621090118
emily_jones,0.0016838972230742298
susan_hogan,0.08171909106364655
eugene_nelson,0.03722966365140099
devin_mccarty,0.11666802251613295
misty_sanchez_md,0.024599317353659216
melinda_waller,0.03643829134887656
jon_underwood,0.20808368760194118
roy_morgan,0.13007254256961437
tyrone_mckee,0.5301366190570993
jennifer_washington,9.157762339307149e-05
jeremiah_castro,0.37548450323738275
russell_sutton,0.036714194988677645
christian_jackson,0.09733873199496212
terry_wells,0.2618354152931449
jeff_hines,0.03146601170206504
kelsey_ramirez,0.16617020028359678
joseph_snyder,9.884436118424827e-05
rhonda_randall,0.048770991361656496
brandy_sims,0.21395465632033525
carmen_lopez,0.08571825796171369
julie_gibson,1.8886675499892607e-07
christopher_wiley,0.010816503627228724
jeffery_tran,0.025762051882144355
amy_miller,4.776765272578111e-06
alexandria_jones,0.19323570609345733
danielle_lynch,0.20818214960069215
patricia_foster,0.286298760730138
jennifer_harrell,0.1770925895225116
matthew_barnes,0.11043288468181096
eric_stone,0.00620581719260971
tammy_lopez,0.006204483606701386
elizabeth_leon,0.15115410965780443
richard_morales,0.001016427479631675
david_pitts,0.3194906881969876
gregory_krause,0.26875321457670565
veronica_gibson,0.02687891048069028
brandon_meyer,0.00910152433856413
peter_johnston,0.0265797362661506
richard_campbell,0.4455569776683951
lisa_hoffman,0.34337686473309553
heather_bird,0.002593624798960302
dana_gordon,0.11952568507032055
lisa_garcia,0.12873172436229374
shelly_craig,0.06153138376974556
brian_elliott,3.782772882324321e-05
carolyn_barnes,0.024491888554408224
joseph_tapia,0.05477508439408044
denise_burnett,0.20285299624182948
sabrina_clark,7.218165510709194e-06
bryan_todd,0.09604239099682468
andrew_lewis,0.19714565525218153
rachel_hinton,0.9810479040324149
bryan_carpenter,0.08372322190487318
felicia_davidson,0.016484741593438913
elizabeth_perry,8.62330060775145e-06
michael_dickerson,0.45021374272239223
jared_johnson,0.0008429164893726739
michael_adams,1.1582242039099307e-06
chad_foster,0.058114621167551055
leah_pena,0.4555752427986638
carly_sullivan,0.2856839258647451
george_allen,0.09910586510384425
tara_bonilla,0.027714554699983168
michael_walker,0.1450648527069104
elizabeth_ramirez,0.06144375685752014
tammy_brown_md,0.11812419156547113
carol_harris,7.599816873444182e-09
kaitlin_gregory,0.21495598562621424
anne_thompson,9.150561733340497e-07
mr._ryan_sanchez,0.0013252345199420395
heather_english,0.02834361394606998
ricky_torres,0.03069112569427077
robert_snyder,0.00043238700828201565
michael_joseph,0.005212121038020451
jeff_ferguson,0.300482259688101
steven_harris,0.023133343296922727
brian_hamilton,0.01087212678439947
kenneth_gross,1.2677850747827505e-07
patrick_ramsey,7.233267222624401e-07
veronica_collier,2.9505394162404016e-05
stephanie_park,0.006623345531300208
daniel_morris,0.003764514348525228
sherry_everett,0.08399645844565794
stacy_dixon,0.21234742646232174
scott_sanders,0.12038811709607422
randy_yates,0.1697185269390861
scott_hurst,0.0017339988209014888
raymond_guerra,0.03390704233197348
dr._michael_garza_jr.,0.16301119789080398
kevin_harper,0.1541999980433644
lauren_ramirez,2.4446627167503597e-06
jeffery_clark,0.31336295210165965
anthony_crane,0.00633531922861002
richard_hubbard,0.0659365734065106
james_smith,0.055044642156430304
