name,0,1,y_pred,y,y_obs
noah_morrow,0.8666666666666667,0.13333333333333333,0,0,
jennifer_simmons,0.6666666666666666,0.3333333333333333,0,1,1.0
ross_donovan,0.7333333333333333,0.26666666666666666,0,0,
joseph_martin_dvm,0.5333333333333333,0.4666666666666667,0,0,
william_marks,0.7333333333333333,0.26666666666666666,0,0,
regina_martinez,0.8,0.2,0,0,0.0
katie_alexander,0.7333333333333333,0.26666666666666666,0,0,
michael_rojas,0.6666666666666666,0.3333333333333333,0,0,
brandy_garner,0.9333333333333333,0.06666666666666667,0,0,
heidi_mills,0.8,0.2,0,0,
steven_harris,0.9333333333333333,0.06666666666666667,0,0,0.0
matthew_rojas,1.0,0.0,0,0,
kimberly_morrison,0.8,0.2,0,0,
tracy_bradshaw,0.8666666666666667,0.13333333333333333,0,0,
lauren_ramirez,0.7333333333333333,0.26666666666666666,0,0,
mary_sims,0.7333333333333333,0.26666666666666666,0,0,
connie_fisher,0.6,0.4,0,0,
felicia_smith,0.7333333333333333,0.26666666666666666,0,0,
stacy_dixon,0.8,0.2,0,0,
victoria_white,1.0,0.0,0,0,
caroline_branch,0.7333333333333333,0.26666666666666666,0,0,
elaine_becker,1.0,0.0,0,0,
tina_fields,0.8,0.2,0,0,
courtney_esparza,0.6,0.4,0,0,
george_wade,0.6666666666666666,0.3333333333333333,0,0,
mark_christian,0.9333333333333333,0.06666666666666667,0,0,
susan_barrett,1.0,0.0,0,0,
scott_stanley,0.8,0.2,0,1,1.0
bryan_barker,0.8,0.2,0,0,0.0
brian_lopez,0.7333333333333333,0.26666666666666666,0,1,
charles_white,0.6,0.4,0,0,
regina_bowman,1.0,0.0,0,0,
jeffrey_thornton,0.9333333333333333,0.06666666666666667,0,0,
carol_garrett,0.6,0.4,0,1,
joseph_blair,0.8,0.2,0,0,
nicole_mays,0.5333333333333333,0.4666666666666667,0,0,
randy_rodriguez,0.8666666666666667,0.13333333333333333,0,0,
mikayla_nelson,0.8,0.2,0,1,1.0
brandon_burgess,0.7333333333333333,0.26666666666666666,0,0,
margaret_reynolds,0.8666666666666667,0.13333333333333333,0,0,
andrea_davis,0.9333333333333333,0.06666666666666667,0,0,
kim_jones,0.7333333333333333,0.26666666666666666,0,0,
jerry_harris,0.5333333333333333,0.4666666666666667,0,0,
amanda_murphy,0.9333333333333333,0.06666666666666667,0,0,0.0
joseph_tapia,0.8,0.2,0,0,0.0
christopher_johnson,0.8666666666666667,0.13333333333333333,0,0,
kevin_houston,1.0,0.0,0,0,
gary_brooks,0.6666666666666666,0.3333333333333333,0,1,1.0
charles_larsen,0.8666666666666667,0.13333333333333333,0,0,
jeffrey_davis,0.8666666666666667,0.13333333333333333,0,0,
timothy_francis,0.6666666666666666,0.3333333333333333,0,1,
jennifer_obrien,1.0,0.0,0,0,
danielle_lynch,0.8666666666666667,0.13333333333333333,0,0,0.0
michael_fitzgerald,0.8,0.2,0,0,
richard_mendoza,0.6666666666666666,0.3333333333333333,0,0,
rachel_golden,0.8666666666666667,0.13333333333333333,0,0,
angela_vargas,1.0,0.0,0,0,
sharon_maddox,1.0,0.0,0,0,
jennifer_washington,0.8,0.2,0,0,
nathaniel_hood,0.8666666666666667,0.13333333333333333,0,1,
jonathan_martin,0.9333333333333333,0.06666666666666667,0,0,
daniel_leon,0.8,0.2,0,0,0.0
vincent_clark,0.6,0.4,0,1,1.0
brenda_harper,0.8,0.2,0,0,
dr._stephen_martin,0.4666666666666667,0.5333333333333333,1,0,0.0
kenneth_gross,0.7333333333333333,0.26666666666666666,0,0,
paula_thompson,0.8,0.2,0,0,
tanya_jimenez,0.6666666666666666,0.3333333333333333,0,0,
michael_adams,0.6,0.4,0,0,
angela_patterson,1.0,0.0,0,0,
scott_ross,0.8666666666666667,0.13333333333333333,0,0,
natalie_young,0.8666666666666667,0.13333333333333333,0,0,
bobby_flores,0.8666666666666667,0.13333333333333333,0,0,0.0
kenneth_lewis,0.8,0.2,0,0,
allison_cummings,1.0,0.0,0,0,
jennifer_morales,0.7333333333333333,0.26666666666666666,0,0,
yvonne_friedman,0.8666666666666667,0.13333333333333333,0,0,
rachel_boone,0.8,0.2,0,0,0.0
justin_young,0.6666666666666666,0.3333333333333333,0,0,
jill_ferguson,0.8666666666666667,0.13333333333333333,0,0,
jonathan_porter,0.6666666666666666,0.3333333333333333,0,0,
paul_walker,0.8666666666666667,0.13333333333333333,0,0,
leslie_moore,1.0,0.0,0,0,
matthew_cohen,0.8,0.2,0,1,
karen_mcdaniel,0.8,0.2,0,0,
sean_romero,0.9333333333333333,0.06666666666666667,0,0,
jeremiah_oconnell,0.8666666666666667,0.13333333333333333,0,0,
jeremiah_brown,0.9333333333333333,0.06666666666666667,0,0,
anthony_everett,0.9333333333333333,0.06666666666666667,0,0,
david_clark,0.8,0.2,0,0,
angela_cordova,0.8,0.2,0,0,
allison_gregory,0.8,0.2,0,0,
jonathan_snyder,0.6666666666666666,0.3333333333333333,0,0,
joseph_freeman,1.0,0.0,0,1,1.0
tracy_morrison,0.7333333333333333,0.26666666666666666,0,0,
lisa_kelly,0.8,0.2,0,0,0.0
caitlin_rodriguez,1.0,0.0,0,0,
lindsay_rocha,1.0,0.0,0,0,
breanna_diaz,0.7333333333333333,0.26666666666666666,0,0,
daniel_levine,0.9333333333333333,0.06666666666666667,0,0,
rebecca_russo,0.6666666666666666,0.3333333333333333,0,0,0.0
alexa_ewing,0.6666666666666666,0.3333333333333333,0,0,
stephanie_mosley,0.8,0.2,0,0,
pamela_gibbs,0.8666666666666667,0.13333333333333333,0,0,
samantha_nguyen,0.6666666666666666,0.3333333333333333,0,1,
aaron_pope,1.0,0.0,0,0,
jeffrey_ruiz,0.6,0.4,0,1,
laurie_wallace,0.6,0.4,0,0,0.0
martin_baker,0.9333333333333333,0.06666666666666667,0,0,
kenneth_johnson,0.8,0.2,0,0,
ariel_duran,1.0,0.0,0,0,
carolyn_clark,1.0,0.0,0,0,
andrew_bennett,0.6666666666666666,0.3333333333333333,0,1,1.0
justin_burton,0.6,0.4,0,0,
alicia_washington,0.9333333333333333,0.06666666666666667,0,0,
mark_young,0.8,0.2,0,1,1.0
daniel_cox_dds,0.9333333333333333,0.06666666666666667,0,0,
william_meyers,0.8666666666666667,0.13333333333333333,0,0,
david_decker,0.9333333333333333,0.06666666666666667,0,0,
debbie_bryan_md,0.7333333333333333,0.26666666666666666,0,0,
tim_hoffman,0.8666666666666667,0.13333333333333333,0,0,0.0
jerry_garcia,0.8666666666666667,0.13333333333333333,0,0,
pamela_williams,0.8,0.2,0,0,
mark_west,0.6,0.4,0,0,
heidi_benson,0.9333333333333333,0.06666666666666667,0,0,
jennifer_wilkerson,0.6,0.4,0,0,
alan_williams,0.8666666666666667,0.13333333333333333,0,0,
jeremiah_rubio,0.8666666666666667,0.13333333333333333,0,1,1.0
tyler_hart,0.9333333333333333,0.06666666666666667,0,0,
kelly_rocha,1.0,0.0,0,0,0.0
shelley_wells,0.6,0.4,0,0,
russell_sutton,0.4,0.6,1,0,
joseph_fuentes,0.9333333333333333,0.06666666666666667,0,0,
michelle_watson,0.6,0.4,0,1,1.0
allen_bailey,0.8666666666666667,0.13333333333333333,0,0,
taylor_russell,0.6666666666666666,0.3333333333333333,0,1,
linda_todd,0.9333333333333333,0.06666666666666667,0,0,0.0
melanie_hughes,1.0,0.0,0,0,
rebecca_wilson,0.6,0.4,0,0,
sherri_rogers,1.0,0.0,0,0,
diana_alexander,0.9333333333333333,0.06666666666666667,0,0,
dana_clark,0.7333333333333333,0.26666666666666666,0,0,
daniel_morris,0.8,0.2,0,0,
amanda_cohen,0.9333333333333333,0.06666666666666667,0,0,
christopher_anderson,0.6,0.4,0,0,
jessica_huffman,0.9333333333333333,0.06666666666666667,0,0,
richard_hubbard,0.6,0.4,0,1,1.0
anne_thompson,0.8666666666666667,0.13333333333333333,0,0,
anthony_parker,0.8666666666666667,0.13333333333333333,0,0,
aaron_powell,0.7333333333333333,0.26666666666666666,0,1,
colleen_davis,0.6666666666666666,0.3333333333333333,0,0,
alex_perez,0.6,0.4,0,0,
amy_miller,0.8666666666666667,0.13333333333333333,0,0,0.0
samantha_wang,0.6,0.4,0,0,
matthew_lang,0.8,0.2,0,0,
david_gomez,0.8666666666666667,0.13333333333333333,0,0,
rebecca_neal,1.0,0.0,0,0,
benjamin_anderson,0.8666666666666667,0.13333333333333333,0,0,
jessica_williams,1.0,0.0,0,0,
patrick_morris,0.8,0.2,0,0,
douglas_luna,0.8,0.2,0,0,
carrie_martin,0.7333333333333333,0.26666666666666666,0,0,
dustin_franklin,0.7333333333333333,0.26666666666666666,0,0,
vincent_adams,0.8,0.2,0,1,1.0
michael_brown,0.9333333333333333,0.06666666666666667,0,0,
thomas_barnes,0.5333333333333333,0.4666666666666667,0,0,
debra_smith,0.8666666666666667,0.13333333333333333,0,0,
jennifer_singh,1.0,0.0,0,0,
kimberly_smith,0.9333333333333333,0.06666666666666667,0,0,
steven_adams,0.8,0.2,0,0,
michael_solomon,1.0,0.0,0,0,
ashley_johnson,0.9333333333333333,0.06666666666666667,0,0,
john_rogers,0.8666666666666667,0.13333333333333333,0,0,
madison_lewis,0.8666666666666667,0.13333333333333333,0,0,
christopher_wiley,0.9333333333333333,0.06666666666666667,0,0,
wesley_molina,0.8666666666666667,0.13333333333333333,0,0,
brandon_meyer,1.0,0.0,0,0,0.0
curtis_sanchez,1.0,0.0,0,0,
wesley_spencer,0.8666666666666667,0.13333333333333333,0,0,
michael_stewart,0.9333333333333333,0.06666666666666667,0,0,
jessica_simon,1.0,0.0,0,0,
rachel_robertson,0.9333333333333333,0.06666666666666667,0,0,0.0
jessica_coleman,0.8,0.2,0,1,
laura_waller,0.6,0.4,0,1,1.0
amy_fletcher,0.9333333333333333,0.06666666666666667,0,0,
tanner_garner,0.6,0.4,0,0,
gary_williams,0.8666666666666667,0.13333333333333333,0,0,
heather_strong,1.0,0.0,0,0,
cynthia_booker,1.0,0.0,0,0,
robert_jones,1.0,0.0,0,0,
daniel_shannon,0.9333333333333333,0.06666666666666667,0,0,0.0
tiffany_bailey,0.8666666666666667,0.13333333333333333,0,0,
raymond_allen,1.0,0.0,0,0,
gregory_foster,0.9333333333333333,0.06666666666666667,0,0,
jordan_alexander,0.7333333333333333,0.26666666666666666,0,0,0.0
connie_anderson,0.8666666666666667,0.13333333333333333,0,1,1.0
karen_walker,1.0,0.0,0,0,0.0
michael_joseph,0.6666666666666666,0.3333333333333333,0,0,
franklin_carlson,0.7333333333333333,0.26666666666666666,0,1,1.0
stephanie_johnson,0.8,0.2,0,0,
angela_jones,0.8666666666666667,0.13333333333333333,0,0,
jennifer_cunningham,0.6666666666666666,0.3333333333333333,0,0,
casey_phillips,0.7333333333333333,0.26666666666666666,0,1,1.0
margaret_keith,1.0,0.0,0,0,
deanna_roberts,1.0,0.0,0,0,
maureen_morrison,0.7333333333333333,0.26666666666666666,0,1,1.0
joseph_snyder,0.8666666666666667,0.13333333333333333,0,0,
michael_gomez,0.6666666666666666,0.3333333333333333,0,0,
bradley_rush,0.8666666666666667,0.13333333333333333,0,0,
willie_marshall,0.8666666666666667,0.13333333333333333,0,0,
patricia_reeves,0.8666666666666667,0.13333333333333333,0,0,0.0
meredith_rios,0.6666666666666666,0.3333333333333333,0,1,
kathleen_miller,0.4,0.6,1,1,1.0
cody_johnson,0.7333333333333333,0.26666666666666666,0,0,
tim_morgan,0.9333333333333333,0.06666666666666667,0,0,
christopher_medina,0.8666666666666667,0.13333333333333333,0,0,
micheal_sims,0.9333333333333333,0.06666666666666667,0,0,
victor_hill,0.7333333333333333,0.26666666666666666,0,0,
joshua_butler,0.7333333333333333,0.26666666666666666,0,0,
debra_nolan_dds,0.8,0.2,0,0,
jennifer_cox,0.8666666666666667,0.13333333333333333,0,0,
alison_walker,0.6666666666666666,0.3333333333333333,0,0,
carol_bush,0.6,0.4,0,0,
alexandria_jones,0.5333333333333333,0.4666666666666667,0,0,
henry_poole,0.7333333333333333,0.26666666666666666,0,0,
karen_harris,0.8,0.2,0,1,1.0
christine_young,0.8666666666666667,0.13333333333333333,0,0,
brandi_duncan,1.0,0.0,0,0,
mr._seth_cook,0.8666666666666667,0.13333333333333333,0,0,
darren_cox,0.9333333333333333,0.06666666666666667,0,0,
susan_short,0.7333333333333333,0.26666666666666666,0,0,
jason_haynes,0.9333333333333333,0.06666666666666667,0,0,
kelly_vance,0.9333333333333333,0.06666666666666667,0,0,
brian_smith,0.8666666666666667,0.13333333333333333,0,0,
amanda_potts,0.9333333333333333,0.06666666666666667,0,0,
ryan_hartman,1.0,0.0,0,0,
grace_davis,0.6666666666666666,0.3333333333333333,0,0,
john_estrada,0.8,0.2,0,0,
john_zuniga,0.9333333333333333,0.06666666666666667,0,0,
james_church,0.6666666666666666,0.3333333333333333,0,1,
oscar_monroe,0.5333333333333333,0.4666666666666667,0,1,
sarah_lopez,0.5333333333333333,0.4666666666666667,0,0,
sarah_kennedy,0.7333333333333333,0.26666666666666666,0,0,
jerry_martinez_md,0.9333333333333333,0.06666666666666667,0,1,1.0
jessica_carter,0.6666666666666666,0.3333333333333333,0,0,
gwendolyn_english,0.6,0.4,0,0,
janet_young,0.9333333333333333,0.06666666666666667,0,0,
kristina_wilcox,0.8,0.2,0,0,
lindsay_archer,0.8666666666666667,0.13333333333333333,0,0,
roy_morgan,0.9333333333333333,0.06666666666666667,0,0,
carly_sullivan,0.9333333333333333,0.06666666666666667,0,0,
kurt_lopez,0.9333333333333333,0.06666666666666667,0,0,
corey_burns,0.4666666666666667,0.5333333333333333,1,0,
harold_ryan,0.7333333333333333,0.26666666666666666,0,1,
thomas_cox,1.0,0.0,0,0,0.0
nathaniel_henry,0.9333333333333333,0.06666666666666667,0,0,
emma_gillespie,0.6666666666666666,0.3333333333333333,0,0,
david_sharp,0.7333333333333333,0.26666666666666666,0,0,
cynthia_pena,0.9333333333333333,0.06666666666666667,0,0,
lisa_hays,0.9333333333333333,0.06666666666666667,0,0,
megan_coleman,0.9333333333333333,0.06666666666666667,0,0,
tom_gonzalez,0.9333333333333333,0.06666666666666667,0,0,
paul_shepard,0.6666666666666666,0.3333333333333333,0,0,
russell_ware,0.7333333333333333,0.26666666666666666,0,0,
keith_garcia,0.8666666666666667,0.13333333333333333,0,0,
erica_thomas,0.8,0.2,0,0,
colleen_wagner,0.8,0.2,0,0,
bryce_cain,1.0,0.0,0,0,
emily_thompson,0.6666666666666666,0.3333333333333333,0,0,
peter_stewart,0.9333333333333333,0.06666666666666667,0,0,
annette_mcclure,0.9333333333333333,0.06666666666666667,0,0,
bryan_carpenter,0.9333333333333333,0.06666666666666667,0,0,
gary_barrett,0.8666666666666667,0.13333333333333333,0,0,
robert_barton,0.9333333333333333,0.06666666666666667,0,0,
kelsey_nguyen,0.8666666666666667,0.13333333333333333,0,0,
jessica_torres,0.8666666666666667,0.13333333333333333,0,0,
alexandra_chavez,0.8,0.2,0,0,
katherine_moore,0.8,0.2,0,0,
katherine_berry,0.8666666666666667,0.13333333333333333,0,0,
kenneth_williams,0.8666666666666667,0.13333333333333333,0,0,
kimberly_lam,0.7333333333333333,0.26666666666666666,0,0,
jason_chapman,0.9333333333333333,0.06666666666666667,0,0,
barbara_sullivan,0.9333333333333333,0.06666666666666667,0,0,
michael_khan_dds,0.6,0.4,0,0,
makayla_mitchell,0.9333333333333333,0.06666666666666667,0,0,
beverly_gay,0.7333333333333333,0.26666666666666666,0,0,0.0
zachary_austin,1.0,0.0,0,0,0.0
rachel_wilson,0.8666666666666667,0.13333333333333333,0,0,0.0
kyle_young,0.8666666666666667,0.13333333333333333,0,0,
alexis_conrad,0.7333333333333333,0.26666666666666666,0,0,0.0
matthew_barnes,0.7333333333333333,0.26666666666666666,0,0,
monica_brown,0.9333333333333333,0.06666666666666667,0,0,
micheal_humphrey,0.8666666666666667,0.13333333333333333,0,0,0.0
sierra_montoya,0.7333333333333333,0.26666666666666666,0,1,
jennifer_li,0.6666666666666666,0.3333333333333333,0,0,
michael_powell,0.9333333333333333,0.06666666666666667,0,0,
tony_johnson,1.0,0.0,0,0,
john_benitez,0.8,0.2,0,0,
william_cruz,0.6,0.4,0,0,
jessica_mack,0.8,0.2,0,0,0.0
samantha_wolf,0.9333333333333333,0.06666666666666667,0,0,
felicia_walker,1.0,0.0,0,0,
michael_camacho,0.8666666666666667,0.13333333333333333,0,0,
tyrone_mckee,0.4666666666666667,0.5333333333333333,1,1,1.0
amber_bennett,0.8,0.2,0,0,
taylor_johnson,0.8666666666666667,0.13333333333333333,0,0,
brian_hamilton,1.0,0.0,0,0,
brenda_benton,0.7333333333333333,0.26666666666666666,0,1,
nicholas_simpson,0.4,0.6,1,0,
debra_miller,0.8,0.2,0,0,
peter_callahan,0.6666666666666666,0.3333333333333333,0,1,1.0
jerry_bradley_md,0.8,0.2,0,1,1.0
sarah_johnson,0.8,0.2,0,0,
carmen_lopez,0.8666666666666667,0.13333333333333333,0,0,
karen_houston,0.7333333333333333,0.26666666666666666,0,0,
victor_bell,0.8666666666666667,0.13333333333333333,0,0,
eugene_nelson,0.7333333333333333,0.26666666666666666,0,1,
jimmy_moore,0.8666666666666667,0.13333333333333333,0,0,
heather_fox,0.6666666666666666,0.3333333333333333,0,0,
emily_alexander,0.6,0.4,0,1,1.0
meghan_carter,0.9333333333333333,0.06666666666666667,0,0,
amanda_jones,0.9333333333333333,0.06666666666666667,0,1,
julia_jones,0.6666666666666666,0.3333333333333333,0,0,
paul_zavala,0.8666666666666667,0.13333333333333333,0,0,0.0
anthony_martin,0.8666666666666667,0.13333333333333333,0,0,
kimberly_thomas,0.8666666666666667,0.13333333333333333,0,0,
john_charles,0.8666666666666667,0.13333333333333333,0,0,
alexa_hernandez,0.8666666666666667,0.13333333333333333,0,0,0.0
jaime_rodriguez,0.8666666666666667,0.13333333333333333,0,0,
theresa_smith,0.8666666666666667,0.13333333333333333,0,0,
morgan_williams,0.6666666666666666,0.3333333333333333,0,0,
edwin_mack,0.6,0.4,0,0,
michael_jordan,0.7333333333333333,0.26666666666666666,0,0,
ricky_smith,0.5333333333333333,0.4666666666666667,0,1,1.0
hayley_moore,0.9333333333333333,0.06666666666666667,0,0,
deborah_taylor,0.9333333333333333,0.06666666666666667,0,0,
hannah_miller,0.8666666666666667,0.13333333333333333,0,0,
christopher_gilmore,0.8,0.2,0,0,
david_atkinson,0.4,0.6,1,1,
adrian_king,0.7333333333333333,0.26666666666666666,0,0,0.0
lisa_smith,0.4666666666666667,0.5333333333333333,1,1,1.0
elizabeth_leon,0.9333333333333333,0.06666666666666667,0,0,
curtis_richmond,0.9333333333333333,0.06666666666666667,0,0,
john_cuevas_md,0.9333333333333333,0.06666666666666667,0,0,
michelle_stephens,0.9333333333333333,0.06666666666666667,0,0,
mason_deleon,0.7333333333333333,0.26666666666666666,0,0,0.0
hailey_solomon,0.6666666666666666,0.3333333333333333,0,0,
james_brown,0.7333333333333333,0.26666666666666666,0,0,
jeffery_clark,1.0,0.0,0,0,
pamela_smith,0.7333333333333333,0.26666666666666666,0,0,
michelle_maldonado,0.8,0.2,0,0,
jennifer_lynch,0.8666666666666667,0.13333333333333333,0,0,
stacy_carter,0.9333333333333333,0.06666666666666667,0,0,
frank_burns,0.8,0.2,0,0,0.0
ronald_thomas,0.9333333333333333,0.06666666666666667,0,0,
patricia_foster,0.9333333333333333,0.06666666666666667,0,0,
barbara_nunez,0.9333333333333333,0.06666666666666667,0,0,0.0
emily_merritt,0.6666666666666666,0.3333333333333333,0,0,0.0
melissa_barnes,0.8666666666666667,0.13333333333333333,0,0,
thomas_martinez,0.9333333333333333,0.06666666666666667,0,0,
omar_barnett,0.6666666666666666,0.3333333333333333,0,0,0.0
emily_jones,1.0,0.0,0,0,
sarah_robinson,0.8666666666666667,0.13333333333333333,0,0,
brian_cortez,0.9333333333333333,0.06666666666666667,0,0,
patrick_marshall,0.8,0.2,0,0,
david_pitts,0.9333333333333333,0.06666666666666667,0,0,
stephanie_martin,0.8666666666666667,0.13333333333333333,0,0,
rachel_hinton,0.6666666666666666,0.3333333333333333,0,0,
jason_kelly,0.9333333333333333,0.06666666666666667,0,0,
mr._robert_lopez,0.8666666666666667,0.13333333333333333,0,0,0.0
denise_brooks,0.8666666666666667,0.13333333333333333,0,0,
shari_butler,1.0,0.0,0,0,
nicholas_moody,0.4,0.6,1,1,1.0
jose_benitez,0.8,0.2,0,0,
thomas_williams,0.5333333333333333,0.4666666666666667,0,0,
gregory_krause,0.8,0.2,0,0,
raymond_navarro,0.8666666666666667,0.13333333333333333,0,0,
bruce_zuniga,0.8666666666666667,0.13333333333333333,0,0,0.0
william_delacruz,0.8666666666666667,0.13333333333333333,0,0,
steven_richards,0.9333333333333333,0.06666666666666667,0,0,
carl_rollins,0.8666666666666667,0.13333333333333333,0,0,0.0
grace_roberts,0.6666666666666666,0.3333333333333333,0,0,
regina_gray,0.8,0.2,0,0,
edward_walker,0.9333333333333333,0.06666666666666667,0,0,
lindsay_arnold,0.4666666666666667,0.5333333333333333,1,0,
dr._samuel_sharp_dds,0.8666666666666667,0.13333333333333333,0,0,
james_webb,1.0,0.0,0,0,
sonya_bowers,0.8,0.2,0,1,
gregory_meza,0.8,0.2,0,0,
philip_matthews,0.3333333333333333,0.6666666666666666,1,0,
robert_calderon,0.6,0.4,0,0,0.0
allison_greene,0.7333333333333333,0.26666666666666666,0,0,
dana_gordon,0.4666666666666667,0.5333333333333333,1,0,
ronald_lopez,0.8666666666666667,0.13333333333333333,0,0,
brianna_lopez,0.7333333333333333,0.26666666666666666,0,0,
jose_rodriguez,0.5333333333333333,0.4666666666666667,0,0,
raymond_stevenson,1.0,0.0,0,0,
gary_evans,0.9333333333333333,0.06666666666666667,0,0,
laura_salazar,0.9333333333333333,0.06666666666666667,0,0,
raymond_guerra,0.9333333333333333,0.06666666666666667,0,0,
ivan_kramer,1.0,0.0,0,0,
james_martin,0.7333333333333333,0.26666666666666666,0,0,
wendy_lynch,0.8666666666666667,0.13333333333333333,0,0,
teresa_wagner,0.8666666666666667,0.13333333333333333,0,0,
susan_davis_phd,0.7333333333333333,0.26666666666666666,0,0,
margaret_bailey,0.6,0.4,0,1,
dominique_shaffer,0.8666666666666667,0.13333333333333333,0,1,
nicole_finley,0.6666666666666666,0.3333333333333333,0,0,
christopher_montgomery,0.8666666666666667,0.13333333333333333,0,0,
kaitlin_gregory,0.6,0.4,0,0,
darrell_roberson,0.9333333333333333,0.06666666666666667,0,0,0.0
cody_wright,0.6666666666666666,0.3333333333333333,0,0,
ashley_arnold_md,0.6666666666666666,0.3333333333333333,0,0,
mary_dalton,0.7333333333333333,0.26666666666666666,0,0,
brandon_meyers,0.7333333333333333,0.26666666666666666,0,0,
shannon_todd,0.6,0.4,0,1,
brittany_baldwin,0.5333333333333333,0.4666666666666667,0,0,
charles_valencia,0.8,0.2,0,0,
misty_sanchez_md,0.9333333333333333,0.06666666666666667,0,0,
matthew_aguirre,0.7333333333333333,0.26666666666666666,0,0,
caitlin_reeves,0.6666666666666666,0.3333333333333333,0,0,
jill_sharp,0.6666666666666666,0.3333333333333333,0,1,1.0
brian_jenkins,0.8666666666666667,0.13333333333333333,0,0,
chad_foster,0.5333333333333333,0.4666666666666667,0,0,
sean_webster,0.8,0.2,0,0,
lance_haynes,0.9333333333333333,0.06666666666666667,0,0,
tiffany_perry,0.7333333333333333,0.26666666666666666,0,0,
bryan_gomez,0.6,0.4,0,1,1.0
devin_mccarty,0.7333333333333333,0.26666666666666666,0,0,0.0
dale_fox,0.7333333333333333,0.26666666666666666,0,0,0.0
brett_bowen,0.8,0.2,0,0,
max_clark,0.6666666666666666,0.3333333333333333,0,0,
brian_elliott,0.4666666666666667,0.5333333333333333,1,1,
selena_navarro,0.8666666666666667,0.13333333333333333,0,0,
joseph_wright,0.5333333333333333,0.4666666666666667,0,1,
jennifer_miller,0.8666666666666667,0.13333333333333333,0,0,
kelsey_ramirez,0.6666666666666666,0.3333333333333333,0,1,1.0
shane_hodges,0.8,0.2,0,0,
crystal_mejia,0.8,0.2,0,1,
justin_knight,0.6666666666666666,0.3333333333333333,0,0,
john_price,0.4666666666666667,0.5333333333333333,1,0,
haley_patrick,0.7333333333333333,0.26666666666666666,0,1,
john_stewart,0.8666666666666667,0.13333333333333333,0,0,0.0
derek_fox,0.9333333333333333,0.06666666666666667,0,0,
monica_carr,0.9333333333333333,0.06666666666666667,0,1,1.0
david_chavez,0.5333333333333333,0.4666666666666667,0,0,
david_reeves,0.9333333333333333,0.06666666666666667,0,0,
jordan_dean_dvm,0.8,0.2,0,0,
lori_bennett,0.8,0.2,0,0,
jennifer_nguyen,0.9333333333333333,0.06666666666666667,0,0,
lisa_reese,0.7333333333333333,0.26666666666666666,0,0,
cynthia_dougherty,0.8666666666666667,0.13333333333333333,0,0,
meagan_boyle,0.7333333333333333,0.26666666666666666,0,1,1.0
anne_french,0.9333333333333333,0.06666666666666667,0,0,
mr._joseph_elliott,0.8666666666666667,0.13333333333333333,0,0,
rebecca_crawford,0.9333333333333333,0.06666666666666667,0,0,
bryan_moore,0.7333333333333333,0.26666666666666666,0,0,0.0
stacy_brown,0.8666666666666667,0.13333333333333333,0,0,
